caso,script,branch_id,f_bus,t_bus,pf_pu,qf_pu,pt_pu,qt_pu,loss_p_pu,loss_q_pu
300bus.pwf,19,1,206,207,-0.15212069959925112,-0.14953170496518198,0.15498549981399867,0.1531813819510922,0.0028648002147475538,0.003649676985910233
300bus.pwf,19,2,9021,9023,0.009120886354730458,0.002691308032450121,-0.00902742133158246,-0.002610849408710611,9.346502314799832e-5,8.045862373950996e-5
300bus.pwf,19,3,1,5,4.082014446929213,1.3412855290535228,-4.065766195278988,-1.243796019152172,0.016248251650225143,0.09748950990135086
300bus.pwf,19,4,37,38,-0.25914511554779845,-0.34404030723316215,0.2605884975353308,0.3442709887706217,0.001443381987532355,0.00023068153745953168
300bus.pwf,19,5,70,528,0.2836366654633233,-0.2151377049719265,-0.2810000099996856,0.20506242834959384,0.0026366554636376716,-0.010075276622332652
300bus.pwf,19,6,25,26,0.8321808671249848,0.15351946220044466,-0.8082144089929755,-0.14176867608529553,0.02396645813200937,0.011750786115149126
300bus.pwf,19,7,41,42,-5.313634416671153,-0.9160710282307605,5.313634416671153,1.713342000983232,0.0,0.7972709727524716
300bus.pwf,19,8,231,232,5.528028187320487,-0.7287862324863462,-5.522616895908897,-0.6241703132192916,0.005411291411590469,-1.3529565457056378
300bus.pwf,19,9,201,204,-0.21346992162986445,-0.25799599604050677,0.2292530041208597,0.28128877100705735,0.01578308249099525,0.023292774966550578
300bus.pwf,19,10,119,1190,1.0039835989877985,0.31432323006144974,-1.0030000099998142,-0.2917006833378108,0.0009835889879843407,0.022622546723638948
300bus.pwf,19,11,115,122,1.736397009341257,0.6495364186597575,-1.7217753563364726,-0.5720246899673361,0.014621653004784463,0.0775117286924214
300bus.pwf,19,12,9006,9007,0.09105384144419586,0.022526951810824498,-0.0905936471899154,-0.02048464316093453,0.0004601942542804549,0.002042308649889968
300bus.pwf,19,13,145,146,-2.086335321201343,-1.241206435471187,2.1398707210958916,1.5228341636801808,0.053535399894548696,0.28162772820899384
