caso,script,branch_id,f_bus,t_bus,pf_pu,qf_pu,pt_pu,qt_pu,loss_p_pu,loss_q_pu
300bus.pwf,16,1,206,207,-0.0967432055428169,-0.1065523305644275,0.0980291467404445,0.10819058441893806,0.0012859411976275936,0.0016382538545105518
300bus.pwf,16,2,9021,9023,0.009569098198095507,-0.02156846809055158,-0.009039634557957112,0.02202425266504649,0.0005294636401383945,0.0004557845744949107
300bus.pwf,16,3,1,5,4.070045918356619,1.1218601438871878,-4.054490087498659,-1.028525158739439,0.015555830857959307,0.09333498514774874
300bus.pwf,16,4,37,38,-0.3065294728822204,-0.1929357711712043,0.30755499812231873,0.1907784790721443,0.0010255252400983572,-0.0021572920990600153
300bus.pwf,16,5,70,528,0.2834557927952579,-0.23436952919907808,-0.2809999999999997,0.2195655763653616,0.002455792795258205,-0.014803952833716494
300bus.pwf,16,6,25,26,0.7885313325003418,-0.03602992712357189,-0.7691367592384966,0.03588997931916904,0.019394573261845238,-0.00013994780440285126
300bus.pwf,16,7,41,42,-5.520640267300156,-0.3408086076848278,5.520640267300156,1.1941522193426977,0.0,0.8533436116578699
300bus.pwf,16,8,231,232,5.531393231392738,1.6175855106957115,-5.525269194598179,-3.0090301834412188,0.006124036794559196,-1.3914446727455072
300bus.pwf,16,9,201,204,-0.14851855293719884,0.0498523322821425,0.1513035941260643,-0.0457421505276068,0.002785041188865467,0.004110181754535702
300bus.pwf,16,10,119,1190,1.0039270424199547,0.31310584563575594,-1.0029999999999961,-0.2917838699767211,0.000927042419958557,0.02132197565903482
300bus.pwf,16,11,115,122,1.9267660963346345,1.0257341753690346,-1.9084884476976598,-0.9283507888283571,0.018277648636974675,0.09738338654067746
300bus.pwf,16,12,9006,9007,0.09117700681206313,-0.06065697626544858,-0.09061313096901251,0.06315941626989013,0.0005638758430506208,0.002502440004441553
300bus.pwf,16,13,145,146,-2.0738078514238354,-0.0775174191071647,2.10887452958886,0.22704856039840615,0.03506667816502462,0.14953114129124145
300bus.pwf,16,14,228,231,0.057254850389788545,-0.30760336177011144,-0.05703065464553246,0.31551057321175907,0.0002241957442560838,0.007907211441647632
300bus.pwf,16,15,129,133,1.0093577531325488,0.13125361090741497,-1.007246601068072,-0.14346015203887721,0.0021111520644767623,-0.012206541131462245
300bus.pwf,16,16,189,208,0.0625672568368025,0.041542903290075525,-0.062407823219273496,-0.04108392772446316,0.0001594336175290076,0.00045897556561236286
300bus.pwf,16,17,57,58,-0.646518465449815,0.6236914375625879,0.679196693899147,-0.608434569763423,0.0326782284493321,0.015256867799164908
300bus.pwf,16,18,200,210,-0.2513092543995116,-0.12998986824391393,0.2573986977918582,0.12453053318634813,0.006089443392346627,-0.005459335057565795
300bus.pwf,16,19,15,89,0.44043896290246637,-0.23762631004064086,-0.41796114186480465,0.2559812153028438,0.022477821037661716,0.01835490526220293
300bus.pwf,16,20,197,198,-0.9566284654851539,-0.4561679763294826,0.9665006277393827,0.5048570606563032,0.009872162254228822,0.04868908432682062
300bus.pwf,16,21,14,15,2.4283835722613545,-1.2521609136322938,-2.327430045050454,1.4539482148454987,0.10095352721090034,0.20178730121320498
300bus.pwf,16,22,9004,9044,-0.04292762055400997,0.028200919986959866,0.0430113985491006,-0.028137649235974754,8.377799509062811e-5,6.327075098511159e-5
300bus.pwf,16,23,173,176,-0.49402577784790846,0.191363393300619,0.5490605156708187,-0.10566391725605082,0.05503473782291024,0.08569947604456818
300bus.pwf,16,24,224,226,-0.4324369362500109,-3.0776077228081737,0.4452313893071862,2.208729722998405,0.012794453057175303,-0.8688779998097687
300bus.pwf,16,25,135,136,-2.132785502364627,-0.15955087401495932,2.171633422743986,0.005455788682423746,0.038847920379359024,-0.15409508533253558
300bus.pwf,16,26,13,20,0.8978077462981261,-0.20454726405696372,-0.8931578820575389,0.21343530677688444,0.00464986424058722,0.008888042719920719
300bus.pwf,16,27,116,120,-2.804444332981988,-0.40314282876382207,2.821918990153269,1.3186739477591207,0.01747465717128094,0.9155311189952986
300bus.pwf,16,28,104,322,0.024137962763625495,-0.0637268428049142,-0.024000000000000174,0.046729472503593994,0.00013796276362532112,-0.016997370301320203
300bus.pwf,16,29,37,90,-0.5909079836413679,-0.03810015611779585,0.6071774665339337,0.06532535708873136,0.0162694828925658,0.027225200970935504
300bus.pwf,16,30,127,128,-0.5334267778244169,-0.21488135525365418,0.5352499049602429,0.1354080667065727,0.001823127135825997,-0.07947328854708147
300bus.pwf,16,31,26,320,0.024719861156090775,-0.1413832733997106,-0.0240000000000002,0.12787845012056778,0.0007198611560905732,-0.013504823279142819
300bus.pwf,16,32,167,169,-1.5018356280769973,-0.36079284290059277,1.5061929180022515,0.3751533723586026,0.004357289925254193,0.014360529458009808
300bus.pwf,16,33,203,211,0.2596793718158722,0.21606264526715022,-0.25868268025644137,-0.2193816841142778,0.000996691559430829,-0.0033190388471275867
300bus.pwf,16,34,123,124,-1.3759352674938832,0.5505302835893828,1.4706340342964173,-0.36795344658388945,0.09469876680253408,0.18257683700549338
300bus.pwf,16,35,24,319,1.166864936368813,-0.3072361205764973,-1.1580000000000006,0.24215311636677184,0.00886493636881247,-0.06508300420972546
300bus.pwf,16,36,99,109,0.3298940120553891,0.01470291273384236,-0.32562653166677524,-0.03136529060723822,0.0042674803886138535,-0.01666237787339586
300bus.pwf,16,37,77,78,-2.6236223310034634,-0.7748564701842056,2.6303998855978707,0.8077469167568849,0.00677755459440732,0.032890446572679366
300bus.pwf,16,38,20,27,0.23810611679778532,-0.027883909023584535,-0.2344856207198444,-0.06749922631045899,0.0036204960779409046,-0.09538313533404352
300bus.pwf,16,39,198,210,0.9606190704469033,0.42387560997148904,-0.942328391922929,-0.3664115220443946,0.018290678523974258,0.057464087927094454
300bus.pwf,16,40,97,102,0.29307921587400376,-0.0396816400053116,-0.2902410573365898,0.03267371853438383,0.0028381585374139817,-0.007007921470927769
300bus.pwf,16,41,37,40,-0.2103460191940792,-0.2161632371753012,0.21229201210052878,0.2146161000251731,0.0019459929064495896,-0.0015471371501281084
300bus.pwf,16,42,220,238,-2.7344230829190583,2.860000190990198,2.760920664881049,-3.189484830202324,0.02649758196199059,-0.3294846392121258
300bus.pwf,16,43,8,14,4.2420725230525385,-0.06971336111167448,-4.0283835722613555,0.674508349586429,0.213688950791183,0.6047949884747545
300bus.pwf,16,44,158,159,-2.375384215597636,0.33530887711369184,2.3941413296511147,-0.32145740178172,0.018757114053478574,0.013851475331971841
300bus.pwf,16,45,217,220,-0.1341599613986007,0.5130546077827961,0.13651789019740607,-1.3570036298972612,0.0023579287988053643,-0.8439490221144651
300bus.pwf,16,46,122,123,0.3086292611030397,-0.04180008238541552,-0.29987116042181006,0.04192852843806824,0.00875810068122962,0.0001284460526527198
300bus.pwf,16,47,228,234,-0.05883839271379307,-0.08463340100120555,0.05900352744850065,-0.8226728195543773,0.00016513473470758377,-0.9073062205555829
300bus.pwf,16,48,7,12,2.5999212876794155,-1.3851009261357792,-2.5916980035786983,1.3853973452467887,0.008223284100717265,0.0002964191110095271
300bus.pwf,16,49,130,151,1.4042283684950314,0.7054780069460738,-1.4004009334510357,-0.6967221420273622,0.0038274350439957416,0.008755864918711609
300bus.pwf,16,50,11,13,1.4939447582085115,-0.05939976731801838,-1.477807746298121,0.10820670207662747,0.01613701191039052,0.04880693475860909
300bus.pwf,16,51,198,203,0.68414068342238,0.3478489625484567,-0.6796793718158713,-0.35473896531664445,0.0044613116065086444,-0.006890002768187742
300bus.pwf,16,52,245,246,0.1948591244559334,0.0427502790125193,-0.19419730681422792,-0.03966460695055366,0.0006618176417054755,0.0030856720619656386
300bus.pwf,16,53,165,166,-5.5232310702268546,0.5741683107166177,5.529999999999994,-0.15787912966856038,0.006768929773139476,0.4162891810480573
300bus.pwf,16,54,235,238,-2.671712734691271,0.6467224462463773,2.6733598029458836,-1.441527659657032,0.0016470682546128046,-0.7948052134106546
300bus.pwf,16,55,119,121,6.758627280671985,5.01847993315622,-6.758627280671985,-1.561223083794566,0.0,3.457256849361654
300bus.pwf,16,56,63,526,1.5090374703180456,-0.03603921981788383,-1.4529999999999992,0.37185787180347885,0.0560374703180464,0.335818651985595
300bus.pwf,16,57,85,86,-1.3043230648462842,0.3038340216390424,1.317337166296385,-0.34341257795809244,0.013014101450100846,-0.03957855631905005
300bus.pwf,16,58,125,126,-3.7640998345028516,0.2281109269935815,3.77304594852589,0.06561981676285276,0.008946114023038465,0.29373074375643426
300bus.pwf,16,59,172,173,0.31445871733067476,0.04494525436064731,-0.3078112188932062,-0.06043468274847505,0.006647498437468591,-0.015489428387827742
300bus.pwf,16,60,173,175,-0.19321641543251358,-0.002729949896941773,0.1961070878392053,-0.02711253065292161,0.002890672406691719,-0.02984248054986338
300bus.pwf,16,61,126,129,0.2729228919221839,-0.46476970173875115,-0.27031980678308487,0.3057374966864597,0.002603085139099015,-0.15903220505229143
300bus.pwf,16,62,157,159,-6.28135311476839,1.7659449106706924,6.31865358032663,-1.3714716376514198,0.03730046555824007,0.3944732730192726
