caso,script,bus_id,vm_pu,va_rad,pd_pu,qd_pu,pg_pu,qg_pu,bus_type
500bus.pwf,16,1,1.0117495473251426,-0.15095896751105783,0.0,0.0,0.0,0.0,1
500bus.pwf,16,2,1.0111697686393688,-0.15221326976899666,0.428,0.11410000000000001,0.0,0.0,1
500bus.pwf,16,3,1.003806645999984,-0.1738179213735175,0.0,0.0,0.0,0.0,1
500bus.pwf,16,4,1.0016376601275676,-0.17821808723286456,1.327,0.3538,0.0,0.0,1
500bus.pwf,16,5,1.014465274811112,0.015011012302658411,0.0,0.0,0.0,0.0,1
500bus.pwf,16,6,1.0144176112795402,0.014904390970890196,0.03213,0.00857,0.0,0.0,1
500bus.pwf,16,7,1.034577917103402,-0.08397022190764244,0.0,0.0,0.0,0.0,1
500bus.pwf,16,8,1.0256169344667678,-0.115002281485268,0.0,0.0,0.0,0.0,1
500bus.pwf,16,9,1.0433560691688624,-0.035340614659778884,0.0,0.0,7.718,1.4642803770200208,2
500bus.pwf,16,10,1.0166338458847612,-0.20775392888348188,0.0,0.0,0.0,0.0,1
500bus.pwf,16,11,1.0165971021628477,-0.20782629783890064,0.02472,0.00659,0.0,0.0,1
500bus.pwf,16,12,0.9945416336273231,-0.22261794721924577,0.0,0.0,0.0,0.0,1
500bus.pwf,16,13,0.9939945623675662,-0.22373337397763668,0.3716,0.09910000000000001,0.0,0.0,1
500bus.pwf,16,14,1.027473989055222,-0.043792071606403866,0.0,0.0,0.0,0.0,1
500bus.pwf,16,15,1.0209527509299325,-0.08584903730090007,0.0,0.0,0.0,0.0,1
500bus.pwf,16,16,1.035615462396652,0.006217567501536492,0.0,0.0,4.444,0.6916353251239955,2
500bus.pwf,16,17,1.0326751744380722,0.0,0.0,0.0,6.476809247279731,0.7460423309704737,3
500bus.pwf,16,18,1.0389672555774774,0.03146285676695014,0.0,0.0,1.5759999999999998,0.24885662149238266,2
500bus.pwf,16,19,1.0173566831663605,-0.2132421681645274,0.0,0.0,0.0,0.0,1
500bus.pwf,16,20,1.0172861341749746,-0.21340635396340069,0.045419999999999995,0.012110000000000001,0.0,0.0,1
500bus.pwf,16,21,1.008770558008676,-0.1786597227677125,0.0,0.0,0.0,0.0,1
500bus.pwf,16,22,1.006643114524756,-0.18307828572077328,1.4869999999999999,0.39649999999999996,0.0,0.0,1
500bus.pwf,16,23,1.02592890211929,-0.10328456495736198,0.0,0.0,0.0,0.0,1
500bus.pwf,16,24,1.0110192508352078,-0.15006130385766275,0.0,0.0,0.0,0.0,1
500bus.pwf,16,25,1.01098343957224,-0.15013868818816634,0.02283,0.00609,0.0,0.0,1
500bus.pwf,16,26,1.0106850273008234,-0.15081999507480356,0.21660000000000001,0.05777,0.0,0.0,1
500bus.pwf,16,27,1.0373944527614036,-0.24771271609294035,0.0,0.0,0.0,0.0,1
500bus.pwf,16,28,1.036332443230113,-0.24992514044755662,0.6293,0.1678,0.0,0.0,1
500bus.pwf,16,29,1.0058520129165378,-0.21801996346439262,0.0,0.0,0.0,0.0,1
500bus.pwf,16,30,1.004358175133806,-0.22112142089292183,0.9997,0.2666,0.0,0.0,1
500bus.pwf,16,31,1.031975657295757,-0.26125276333167213,0.0,0.0,0.0,0.0,1
500bus.pwf,16,32,1.0318296465694021,-0.2615519051894483,0.09765,0.02604,0.0,0.0,1
500bus.pwf,16,33,1.0054434149295925,-0.2304548550588674,0.0,0.0,0.0,0.0,1
500bus.pwf,16,34,1.0050699621171424,-0.23122599249826073,0.25,0.06666,0.0,0.0,1
500bus.pwf,16,35,1.0173971851922858,-0.2407284207882044,0.0,0.0,0.0,0.0,1
500bus.pwf,16,36,1.0168031311089736,-0.24193297342871595,0.4335,0.11560000000000001,0.0,0.0,1
500bus.pwf,16,37,1.019217146320522,0.021647442285919916,0.0,0.0,0.0,0.0,1
500bus.pwf,16,38,1.019215194028374,0.02164287165547778,0.0012900000000000001,0.00034,0.0,0.0,1
500bus.pwf,16,39,1.0287430015533179,-0.09985571671614972,0.0,0.0,0.0,0.0,1
500bus.pwf,16,40,1.0223136510242519,-0.12068781464077821,0.0,0.0,0.0,0.0,1
500bus.pwf,16,41,1.0213592656418613,-0.12277288801462855,0.5799,0.15460000000000002,0.0,0.0,1
500bus.pwf,16,42,1.0246822598560503,-0.20068753923818342,0.0,0.0,0.0,0.0,1
500bus.pwf,16,43,1.0246219943575061,-0.2008138434359622,0.044610000000000004,0.011899999999999999,0.0,0.0,1
500bus.pwf,16,44,1.0178769836987847,-0.1336587771477955,0.0,0.0,0.0,0.0,1
500bus.pwf,16,45,1.0178436938316513,-0.13373144723341143,0.02031,0.00542,0.0,0.0,1
500bus.pwf,16,46,0.9971976449779238,-0.19407771915318786,0.0,0.0,0.0,0.0,1
500bus.pwf,16,47,0.996532849686155,-0.19551640473509116,0.4341,0.1158,0.0,0.0,1
500bus.pwf,16,48,1.0152902190706412,-0.2784841387010342,0.0,0.0,0.0,0.0,1
500bus.pwf,16,49,1.015018035532127,-0.27495000311001727,0.0,0.0,0.013000000000000001,-0.0015900098346595063,2
500bus.pwf,16,50,1.0149537945270757,-0.27433532622017953,0.0,0.0,0.026000000000000002,-0.0031700097807607795,2
500bus.pwf,16,51,1.0152762867000322,-0.27849469641817853,0.0035399999999999997,0.00094,0.0,0.0,1
500bus.pwf,16,52,1.0149341757508061,-0.2792039017340828,0.2339,0.06237,0.0,0.0,1
500bus.pwf,16,53,1.0117173831927608,-0.19445900143709657,0.0,0.0,0.0,0.0,1
500bus.pwf,16,54,1.011201744141255,-0.195438912790756,0.3481,0.09282,0.0,0.0,1
500bus.pwf,16,55,1.0238730368084281,-0.19007460512203425,0.0,0.0,0.0,0.0,1
500bus.pwf,16,56,1.0238380293324816,-0.19014179181736754,0.02253,0.00601,0.0,0.0,1
500bus.pwf,16,57,1.0120502138598158,-0.13876295557125284,0.0,0.0,0.0,0.0,1
500bus.pwf,16,58,1.0049056601856914,-0.1846552268527402,0.0,0.0,0.0,0.0,1
500bus.pwf,16,59,1.0025771601575522,-0.1898057700141968,1.409,0.37579999999999997,0.0,0.0,1
500bus.pwf,16,60,1.0188132742897051,-0.13003188080626366,0.0,0.0,0.0,0.0,1
500bus.pwf,16,61,1.0188103074244474,-0.13003851323846982,0.0020399999999999997,0.00054,0.0,0.0,1
500bus.pwf,16,62,1.0066019646535285,-0.17094043963602693,0.0,0.0,0.0,0.0,1
500bus.pwf,16,63,1.0066019646535285,-0.17094043963602693,0.0,0.0,0.0,0.0,2
500bus.pwf,16,64,1.006071523082252,-0.17200435692711918,0.3478,0.09273999999999999,0.0,0.0,1
500bus.pwf,16,65,1.0263102330015874,-0.1527602590472119,0.0,0.0,0.0,0.0,1
500bus.pwf,16,66,1.0245942142801594,-0.17895242661036703,0.0,0.0,0.0,0.0,1
500bus.pwf,16,67,1.024523434625659,-0.17909067972113904,0.04569,0.01218,0.0,0.0,1
500bus.pwf,16,68,1.0255896238547755,-0.1924809311127361,0.0,0.0,0.0,0.0,1
