caso,script,branch_id,f_bus,t_bus,pf_pu,qf_pu,pt_pu,qt_pu,loss_p_pu,loss_q_pu
500bus.pwf,16,1,242,287,-0.8760227228500322,-0.01307623530244005,0.8814257058210823,0.04288776741946475,0.005402982971050019,0.029811532117024697
500bus.pwf,16,2,325,324,-1.0350000000000086,-0.2761408853700348,1.0356280495639303,0.2804850411295322,0.0006280495639217065,0.004344155759497426
500bus.pwf,16,3,2,1,-0.4279999999999973,-0.11408157153945712,0.4281018925150946,0.11468404221684995,0.00010189251509729047,0.0006024706773928301
500bus.pwf,16,4,38,37,-0.001289999999999409,-0.00033631875532018894,0.0012900009337804615,0.00033632529572396306,9.337810524812085e-10,6.54040377412457e-9
500bus.pwf,16,5,423,496,-1.8988248596859585,-0.1657321776768099,1.9124862048276394,0.2851938365775921,0.013661345141680936,0.11946165890078222
500bus.pwf,16,6,77,76,-0.06951000000000336,-0.018536843752885748,0.06951347340116117,0.01855339963208488,3.473401157805256e-6,1.6555879199131596e-5
500bus.pwf,16,7,294,293,-0.25610000000000355,-0.06845635249514348,0.2561436075184744,0.06867873597012053,4.3607518470878404e-5,0.00022238347497705035
500bus.pwf,16,8,27,382,0.42297904219592775,0.3333393819073986,-0.42205848676764945,-0.3365544222655909,0.0009205554282782913,-0.0032150403581923115
500bus.pwf,16,9,377,376,-0.9039000000000106,-0.24103738381874476,0.9043340312348638,0.24393844893840336,0.00043403123485319384,0.002901065119658597
500bus.pwf,16,10,46,156,0.38927320924065306,0.13611757301652336,-0.38812347268911546,-0.14521973862095702,0.0011497365515376057,-0.009102165604433665
500bus.pwf,16,11,387,470,0.9082830915511217,0.1504336379106621,-0.9065388793417841,-0.14162952588433653,0.0017442122093376256,0.008804112026325583
500bus.pwf,16,12,495,449,-0.402945253077119,-0.11002626555583372,0.4032462404918256,0.10694099105416921,0.0003009874147066327,-0.0030852745016645144
500bus.pwf,16,13,365,374,0.3015168001050455,0.0808815818066611,-0.3012409932181746,-0.08708041271197313,0.0002758068868708996,-0.006198830905312036
500bus.pwf,16,14,263,491,0.9874596499300403,0.07171402462781815,-0.9841758539214047,-0.05122664831682586,0.0032837960086355977,0.02048737631099229
500bus.pwf,16,15,285,487,1.0742839800354682,-0.2910952406486292,-1.0705206086098884,0.3165012165914323,0.003763371425579809,0.02540597594280314
500bus.pwf,16,16,401,5,1.2047301047046495,-0.2437820148228988,-1.1974781248588955,0.2979358259676212,0.007251979845753986,0.0541538111447224
