caso,script,bus_id,vm_pu,va_rad,pd_pu,qd_pu,pg_pu,qg_pu,bus_type
300bus.pwf,18,1,1.0659450380418578,0.8595305085040613,0.9,0.49,0.0,0.0,1
300bus.pwf,18,2,1.0602062062424114,0.8788506521153834,0.56,0.15,0.0,0.0,1
300bus.pwf,18,3,1.01052896183335,0.8737216643124466,0.2,0.0,0.0,0.0,1
300bus.pwf,18,4,1.1000000108436987,0.8224418837230796,0.0,0.0,0.0,0.0,1
300bus.pwf,18,5,1.0548571458129559,0.8389286370423058,3.53,1.3,0.0,0.0,1
300bus.pwf,18,6,1.0481619804114333,0.8705365316110576,1.2,0.41,0.0,0.0,1
300bus.pwf,18,7,1.0126564712768564,0.8717252223250102,0.0,0.0,0.0,0.0,1
300bus.pwf,18,8,1.0443376402479945,0.7718474863819601,0.58,0.14,0.0,0.10000000319390202,2
300bus.pwf,18,9,1.0369272614149763,0.8015559480654828,0.96,0.43,0.0,0.0,1
300bus.pwf,18,10,1.0999999624946792,0.7862492319725942,1.48,0.33,0.0,0.20000000130549633,2
300bus.pwf,18,11,1.0367417920514632,0.7880842636621854,0.83,0.21,0.0,0.0,1
300bus.pwf,18,12,1.0286386672830414,0.8484423588786429,0.0,0.0,0.0,0.0,1
300bus.pwf,18,13,0.9847449684568333,0.7394692865751578,0.58,0.1,0.0,0.0,1
300bus.pwf,18,14,1.0373092901412748,0.6104101149371598,1.6,0.6,0.0,0.0,1
300bus.pwf,18,15,1.0879568295418218,0.5080619067926312,1.2670000000000001,0.23,0.0,0.0,1
300bus.pwf,18,16,1.05282769325527,0.6202173068565799,0.0,0.0,0.0,0.0,1
300bus.pwf,18,17,1.0999999941467988,0.4334554054607439,5.61,2.2,0.0,0.0,1
300bus.pwf,18,19,1.0353884448462156,0.7594525098919667,0.0,0.0,0.0,0.0,1
300bus.pwf,18,20,0.9444407696645943,0.7044852729842845,5.95,1.2,0.0,0.19999999690787634,2
300bus.pwf,18,21,1.0359325282212701,0.7801294318644678,0.77,0.01,0.0,0.0,1
300bus.pwf,18,22,0.9582456454683985,0.7081577871013013,0.81,0.23,0.0,0.0,1
300bus.pwf,18,23,1.0756048812568204,0.796759040503617,0.21,0.07,0.0,0.0,1
300bus.pwf,18,24,1.0782537064502802,0.8410744043349063,0.0,0.0,0.0,0.0,1
300bus.pwf,18,25,1.041449282350186,0.7565844064416839,0.45,0.12,0.0,0.0,1
300bus.pwf,18,26,1.0022121171850475,0.705891346735575,0.28,0.09,0.0,0.0,1
300bus.pwf,18,27,0.9542430111099698,0.6531655118272871,0.69,0.13,0.0,0.0,1
300bus.pwf,18,33,1.0302571700046317,0.30049794090065174,0.55,0.06,0.0,0.0,1
300bus.pwf,18,34,1.0575449276248245,0.43527784845228246,0.0,0.0,0.0,0.0,1
300bus.pwf,18,35,1.0049757083527582,0.1457186480786575,0.0,0.0,0.0,0.0,1
300bus.pwf,18,36,1.0905203575863431,0.19854859904571034,0.0,0.0,0.0,0.0,1
300bus.pwf,18,37,1.0065366623932275,0.27685258860688067,0.85,0.32,0.0,0.0,1
300bus.pwf,18,38,1.0243989097544208,0.2859034865897828,1.55,0.18,0.0,0.0,1
300bus.pwf,18,39,1.075714235248571,0.47843245020861735,0.0,0.0,0.0,0.0,1
300bus.pwf,18,40,1.0282281726332465,0.2819693028502681,0.46,-0.21,0.0,0.0,1
300bus.pwf,18,41,1.0282588778370656,0.3101180926237592,0.86,0.0,0.0,0.0,1
