ID_Linha,De,Para,Pf_pu,Qf_pu,Pt_pu,Qt_pu,Perda_pu,Tap
1,206,207,-0.08797950564119011,-0.08983059904816622,0.08913831809231981,0.09130689436261848,0.0011588124511296982,1.0
2,9021,9023,0.009139657857114269,0.0034783305307208236,-0.009031288573991969,-0.0033850416930145057,0.00010836928312230043,1.0
3,1,5,4.062679563275223,1.0393906155968424,-4.045894293660142,-0.9386789979063351,0.016785269615080978,1.0
4,37,38,-0.3084464068053331,0.013237290461557437,0.30922521147590454,-0.01651845477186977,0.0007788046705714535,1.0
5,70,528,0.28369704181013283,-0.21406753186449323,-0.28099999798561465,0.2049999994419277,0.002697043824518186,1.0
6,25,26,0.7874564415759523,-0.034368663387997545,-0.76609476632452,0.04181238799958459,0.02136167525143229,1.0
7,41,42,-5.59885318099299,0.3076656893452494,5.59885318099299,0.5998346921745039,0.0,1.0
8,231,232,5.528899895173566,0.9892531286850017,-5.522822731541637,-2.271340037827068,0.006077163631929672,1.0
9,201,204,-0.11926459804285729,0.06388221818368572,0.12169393753802017,-0.060296983283567085,0.0024293394951628855,1.0
10,119,1190,1.004015945033344,0.31506673576702465,-1.0029999999999952,-0.2916999999999976,0.0010159450333486753,1.0
11,115,122,1.8321527224106167,0.7311241571281853,-1.8155913848312413,-0.642881454221964,0.01656133757937539,1.0
12,9006,9007,0.09134606396303045,0.028025262287572347,-0.09079518364487969,-0.025580495478016826,0.0005508803181507593,1.0
13,145,146,-2.051261462935494,-0.4036201124734241,2.0875994796776465,0.5627227574473018,0.03633801674215231,1.0
14,228,231,0.0545902191290493,-0.11510109884802368,-0.05455133516133324,0.11647250647862918,3.8883967716063506e-5,1.0
15,129,133,0.9898014127034691,-0.15642083710292243,-0.987672247448478,0.145675025664724,0.0021291652549910722,1.0
16,189,208,0.08024260947504473,0.02482611278207629,-0.08000824983624126,-0.024151441094613244,0.00023435963880347188,1.0
17,57,58,-0.5950630920652343,0.8084595347279976,0.6405814007376974,-0.7658373003222781,0.04551830867246309,1.0
18,200,210,-0.23446757950449007,-0.031112644859045274,0.2394081853607645,0.02584137679845952,0.004940605856274427,1.0
19,15,89,0.45186257891185627,-0.19439422526162475,-0.42878589237603576,0.21659622092618258,0.023076686535820512,1.0
20,197,198,-0.9519715848978739,-0.24296771077497764,0.9618106356430441,0.29296087350215755,0.00983905074517022,1.0
21,14,15,2.4503919762361313,-1.3415356780850196,-2.337649441699765,1.5845159418219943,0.11274253453636618,1.0
22,9004,9044,-0.04299709869565571,-0.01569125529480691,0.043089494425110675,0.01576103432430547,9.239572945496377e-5,1.0
23,173,176,-0.5062848540154254,0.09079212407448303,0.5567080409427526,-0.021805466866989504,0.05042318692732717,1.0
24,224,226,-0.3707914675671333,-2.5499762356019837,0.37964761968541016,1.7160972353802275,0.008856152118276839,1.0
25,135,136,-2.151464653195673,-0.2944845727061183,2.1926578022001166,0.1686886448205187,0.04119314900444371,1.0
26,13,20,0.8803024222041537,-0.22851270748929772,-0.8753239590194609,0.2407993774933815,0.00497846318469275,1.0
27,116,120,-2.9914769603436326,0.38562546260388847,3.010415237650257,0.6067087767636095,0.01893827730662423,1.0
28,104,322,0.024121043338248355,-0.05349566194248536,-0.023999999994616078,0.03899999999640238,0.00012104334363227665,1.0
29,37,90,-0.5791794858791757,0.10298572288598684,0.5958511699670239,-0.07388401797393118,0.01667168408784825,1.0
30,127,128,-0.5373539724251104,-0.2516919192304314,0.5393941498888335,0.1791493623284345,0.002040177463723092,1.0
31,26,320,0.024766769896110027,-0.13783598733511188,-0.023999999999940055,0.12599999999993067,0.000766769896169972,1.0
32,167,169,-1.5258060737519663,-0.5370063116652197,1.5308577238875427,0.5597093711436223,0.005051650135576402,1.0
33,203,211,0.28424101885307246,0.00032445011414028446,-0.28343666018428576,-0.0035924884471093543,0.0008043586687866977,1.0
34,123,124,-1.5208517871611962,0.26021782364935747,1.6231235970971394,-0.05839601699913283,0.1022718099359432,1.0
35,24,319,1.1678057321208886,-0.28084618639815634,-1.1579999999606703,0.23999999999576754,0.009805732160218295,1.0
36,99,109,0.31774966613549666,0.006440791415528814,-0.31306596516928265,-0.011835138233673138,0.0046837009662140106,1.0
37,77,78,-2.6167496545776046,-0.5431966454595498,2.624154220653162,0.5808333509909902,0.007404566075557284,1.0
38,20,27,0.24261947946507015,0.0028188463909212536,-0.23836476515548513,-0.08668926886177078,0.004254714309585017,1.0
39,198,210,0.9362910926047908,0.27698362225039463,-0.9177386256675552,-0.21721620373028996,0.018552466937235668,1.0
40,97,102,0.3048083438463532,0.0655546034160907,-0.3011865343271212,-0.06891874527775038,0.0036218095192319666,1.0
41,37,40,-0.18199732821785147,-0.02952697503472919,0.18275595526450722,0.024831459552272575,0.0007586270466557465,1.0
42,220,238,-2.835179800414013,0.3644426075761765,2.8483468949958444,-0.7358561746533604,0.013167094581831407,1.0
43,8,14,4.282257233468846,-0.07270898163259853,-4.05039190986094,0.7415356837151037,0.2318653236079058,1.0
44,158,159,-2.3473651619276055,0.8937177100309305,2.369410410756161,-0.8351287388339584,0.022045248828555408,1.0
45,217,220,-0.1900041496842893,-0.11271731665224444,0.1903636294841678,-0.7373906265356028,0.00035947979987849266,1.0
46,122,123,0.25202137998602475,-0.17362341700076153,-0.24302453411487096,0.17574157592944759,0.008996845871153791,1.0
47,228,234,-0.02575947576462391,-0.30053100288751305,0.02578339848585655,-0.5746772926695314,2.3922721232638722e-5,1.0
48,7,12,2.56618050576577,-1.0999895403514828,-2.558172914591621,1.1040380762194204,0.008007591174148843,1.0
49,130,151,1.4040170193396913,0.7071269809211648,-1.3998808234319524,-0.6932307056778674,0.004136195907738838,1.0
50,11,13,1.4776421368102919,-0.07283526555404896,-1.4603024221100909,0.12851270751635502,0.017339714700201014,1.0
51,198,203,0.7088300777959249,0.1383434441384608,-0.7042410108165498,-0.140324449725896,0.0045890669793751115,1.0
52,245,246,0.19704100013764053,0.03844053833919937,-0.1963699704111596,-0.03531191566541815,0.0006710297264809206,1.0
53,165,166,-5.523849149685368,0.49638727284963224,5.529999999902505,-0.1181099844957326,0.006150850217136572,1.0
54,235,238,-2.5849828265926575,-0.39119773564566873,2.5862942812320497,-0.42054114306365176,0.0013114546393921955,1.0
55,119,121,6.669216709208993,5.02558560106943,-6.669216709208993,-1.3019038463447483,0.0,1.0
56,63,526,1.5198543733205332,0.06144288771986292,-1.452999999659844,0.349000000271666,0.06685437366068925,1.0
57,85,86,-1.2279363598827973,0.1676842723063839,1.2409689334526763,-0.18583230326128838,0.01303257356987908,1.0
58,125,126,-3.7016715816506087,0.2540598208079074,3.71092121221478,0.04963638271572118,0.009249630564171163,1.0
59,172,173,0.3135154886514439,0.026095000180448483,-0.3070026171662417,-0.04242067489511876,0.006512871485202187,1.0
60,173,175,-0.18002922598476961,0.06567153449955393,0.18307000256204525,-0.09424539261047599,0.003040776577275639,1.0
61,126,129,0.2692530839262437,-0.5132454932846671,-0.26593332436053063,0.3713176462104004,0.003319759565713065,1.0
62,157,159,-6.20832874448408,1.7660580697778165,6.248368344450536,-1.3324473848889689,0.04003959996645623,1.0
63,175,179,0.1583605787883679,-0.0549814372118123,-0.15625153972782774,0.012396016237283855,0.002109039060540163,1.0
64,154,183,-0.44790786885543005,0.1141634500822206,0.46679970820380107,-0.0846113738957157,0.01889183934837102,1.0
65,21,24,-2.2707935792153338,-0.7675488202842466,2.2945171938283413,0.6970727487654174,0.023723614613007538,1.0
66,217,219,-1.1698802828981676,-1.8653988561171857,1.1721923710737483,1.925761777431508,0.0023120881755807066,1.0
67,91,94,-0.15394195520067233,0.3562185281596011,0.16867987108800475,-0.3509573494322211,0.01473791588733242,1.0
68,191,192,8.321103290958334,3.4842492961881946,-8.097106414618478,0.09970072524949225,0.22399687633985543,1.0
69,217,218,0.1690666371086296,0.3096520378290677,-0.1690666371086296,-0.3041951583043172,0.0,1.0
70,12,21,4.888732553075041,0.8626771797245183,-4.838180634982223,-0.5966265718934849,0.05055191809281823,1.0
71,178,179,0.19873033140517804,-0.21807707276792773,-0.1941318781245729,0.20870389910551343,0.004598453280605153,1.0
72,51,52,-0.25598506273300164,0.26640459507643116,0.2616519413957484,-0.2966132442537351,0.005666878662746733,1.0
73,158,160,-0.9458869331296873,-0.23302736740219868,0.9529393666747417,0.04205267418282102,0.00705243354505436,1.0
74,33,38,1.425254889191775,0.08163137299617684,-1.4201200586630358,-0.06983231821518299,0.005134830528739087,1.0
75,199,200,-0.016692710122354633,-0.010853719712397642,0.016719903168259893,0.002719725148885261,2.7193045905260504e-5,1.0
76,98,100,-0.049335993677556374,-0.03301101062157408,0.04941531223803786,0.026200963360779924,7.931856048148944e-5,1.0
77,126,157,-3.5939958103521956,1.2195911846502794,3.6767402126047157,-0.6772532594457975,0.08274440225252011,1.0
78,53,54,-0.36329852736426366,-0.019931105944046026,0.36677909483156407,-0.0034300442298090678,0.0034805674673004106,1.0
79,72,531,0.14056406793224535,0.029252545675255058,-0.1399999996987526,-0.02500000000868787,0.0005640682334927538,1.0
80,2,8,4.573452889462147,-0.07511245773922892,-4.455663091433913,0.5486352247663916,0.11778979802823386,1.0
81,48,107,-0.4369766510927115,-0.08668437508996393,0.4420921611273722,0.09248535011546852,0.0051155100346607085,1.0
82,199,210,-0.33330728220126177,-0.10914628106039377,0.33871070663178654,0.11826500471600383,0.0054034244305247725,1.0
83,15,90,0.5109199030454176,-0.11206890042147846,-0.48537297987922956,0.16011560582458798,0.025546923166188007,1.0
84,45,74,2.466219183144695,-0.23323326629447289,-2.4107948580459926,0.16445045998559132,0.05542432509870254,1.0
85,35,76,1.1331291702688344,0.25743151641122136,-1.1245790052661175,-0.2393563709713838,0.00855016500271688,1.0
86,117,118,-8.947777964712607,3.144677613247294,8.958641527431084,-2.963138415601717,0.010863562718476771,1.0
87,39,42,4.999999256518571,1.7922500842403246,-4.983320962576412,-2.0298502121443414,0.016678293942158362,1.0
88,204,205,-0.025078854239422792,-0.15546186146388769,0.02629042133816905,0.15725287369681779,0.001211567098746258,1.0
89,60,62,-3.3980666551655943,0.48050848171035176,3.5079508346577017,-0.17106399043612952,0.10988417949210749,1.0
90,137,181,-1.858743202782741,-1.4315805554209255,1.8612477879863938,1.4255513763752852,0.0025045852036527094,1.0
91,140,141,-0.5258090224944426,-0.0975024517339025,0.5288772513237553,-0.01578344130777308,0.0030682288293126803,1.0
92,81,194,0.1392915486159582,-0.9218341350459724,-0.13782545706330454,0.3723369961571301,0.0014660915526536478,1.0
93,143,145,0.46419327704801616,0.3935013419223854,-0.46126492315515244,-0.48853174088324747,0.002928353892863722,1.0
94,55,57,-1.004337170254165,0.2588376746311208,1.07691360397554,-0.15349817197120458,0.07257643372137501,1.0
95,78,84,-3.3799999980797915,-0.81234391836065,3.3799999980797915,1.2580346678176042,0.0,1.0
96,172,174,-0.3087340896554324,-0.11174435109506053,0.3143087835705582,0.10014563552624989,0.005574693915125772,1.0
97,126,127,1.691535216698016,-1.0674584117362529,-1.6666077457929247,1.0071424833783547,0.024927470905091287,1.0
98,57,63,0.18814968753349834,0.04135442732875604,-0.18185080380449506,-0.08992236848021484,0.0062988837290032795,1.0
99,190,240,-0.3309432372475536,1.202918797914343,0.3309432372475536,-1.164460749651255,0.0,1.0
100,123,125,0.9838763394978223,-0.4499592767721203,-0.921139950599221,0.5066192067440383,0.06273638889860123,1.0
101,126,158,-3.1925420334046537,1.0723723981331987,3.2932528840555846,-0.660690201090764,0.10071085065093088,1.0
102,143,149,-0.48620341292990304,-0.3304805560157459,0.4897269545212137,0.2044148480944931,0.0035235415913106305,1.0
103,196,197,-0.74786216299691,-0.24148423504488778,0.7570704512275068,0.26396053985209056,0.009208288230596828,1.0
104,163,164,-2.2837505419585207,-0.44816449602893005,2.314090637443499,-2.877384134523112,0.030340095484978402,1.0
105,134,135,-0.45857511638202153,-0.05667365243026225,0.4594646529603321,-0.1215154267274987,0.0008895365783105902,1.0
106,242,247,0.9933782591116697,0.2131424302765202,-0.9816537132867557,-0.13745629963890466,0.011724545824914001,1.0
107,102,104,0.5188997994321133,-0.2765843623574378,-0.5042461192454427,0.2716943236137348,0.01465368018667057,1.0
108,99,108,-0.17618317000155945,-0.23107876342587996,0.1763550012965229,0.22946477327648562,0.00017183129496345373,1.0
109,140,182,1.6357248517348986,-0.5184439779052163,-1.6322722730587877,0.4127239462262744,0.003452578676110818,1.0
110,173,174,-0.6416833028116914,-0.03016107575528057,0.6759577798288262,0.12025942408160814,0.03427447701713482,1.0
111,198,202,0.1147759148095395,-0.01182029352990003,-0.11048559730942661,0.020711071963868934,0.0042903175001128835,1.0
112,47,113,0.2506418618791894,-0.05549562147557606,-0.2476162328140809,0.05179688912539203,0.003025629065108504,1.0
113,134,184,-0.6195660826314409,-0.6723595229443956,0.6221440369216491,0.42765589276325333,0.0025779542902082397,1.0
114,77,80,-0.00797892369572852,-0.06248145305160937,0.0080081704944678,0.0258697358975908,2.924679873927971e-5,1.0
115,74,562,0.5128816506867471,-0.12878205682338073,-0.5049999466829769,-0.17399999522702647,0.007881704003770196,1.0
116,220,221,0.4654270636806273,0.005089405798633328,-0.46514701233660377,-0.5038679871499362,0.00028005134402353526,1.0
117,187,188,4.936299049070511,1.1885286332165401,-4.920290540938696,-1.1207491243398715,0.01600850813181509,1.0
118,112,114,-0.04309717069719822,-0.035353862774815475,0.04314983410909447,0.029824360511493758,5.266341189624768e-5,1.0
119,37,49,2.751028526559043,-0.5567930656176101,-2.6148540270909204,1.1574243130877753,0.13617449946812243,1.0
120,118,1201,-0.7306584335267358,-0.2673393397890991,0.7306584335267358,0.7227325185875391,0.0,1.0
121,146,147,-1.6759059088042227,0.2481481281402684,1.6949835769646655,-0.19840779745721068,0.019077668160442762,1.0
122,9003,9007,-0.0699680882526623,-0.016463783064806593,0.07029515657732953,0.01790956573438366,0.00032706832466722346,1.0
123,224,225,-2.389555852976731,1.193311851718726,2.467521146779876,-1.147485143958083,0.07796529380314476,1.0
124,122,125,0.5677273843156923,-0.20330222665246525,-0.5251882815408122,0.31916707104612263,0.042539102774880044,1.0
125,195,219,0.1617559813511762,-1.1199289648391608,-0.15954158486571401,0.5982847906031802,0.002214396485462178,1.0
126,133,169,1.0011863825812681,0.8373873660069053,-0.9975104710064654,-0.8339260217007949,0.003675911574802737,1.0
127,148,179,0.4120404028664317,0.07215309790341694,-0.38961658214515543,-0.08641583472732815,0.022423820721276244,1.0
128,242,245,0.6858052590035114,0.2094775723877418,-0.6815290824704946,-0.16509920373411682,0.004276176533016818,1.0
129,90,92,-0.7704771106526567,-0.08623132062780467,0.7894010007764571,0.16369225599612644,0.01892389012380047,1.0
130,190,229,-0.2108117721673091,0.10140866990273167,0.2108117721673091,-0.09833074700508249,0.0,1.0
131,218,220,-0.3289928060420443,-0.23064030286015563,0.3293891076609886,-0.20023418008213428,0.000396301618944328,1.0
132,214,215,2.502165369410956,0.135588240819744,-2.491303517766685,-0.03693289415693449,0.010861851644270892,1.0
133,38,41,-0.7523655983103766,-0.1182221647258162,0.7570638742361196,0.12006565313681766,0.004698275925743012,1.0
134,41,51,1.2242237740375193,-0.21982549295884757,-1.1767273586471565,0.3204900108311527,0.047496415390362756,1.0
135,162,164,4.6187332754078305,0.16089791107169665,-4.566427956235601,0.3197448288103821,0.05230531917222958,1.0
136,70,71,-0.8436970390933887,0.014067531709397008,0.8691278800083446,0.00804781098469598,0.025430840914955954,1.0
137,9003,9044,0.04326738467007199,0.015914194883826,-0.04308948916340152,-0.015761037895703874,0.00017789550667046683,1.0
138,33,40,0.6857415761462677,-0.12772290582837026,-0.6828157593810538,0.12201837127459864,0.0029258167652139733,1.0
139,120,1201,0.7306582901794889,0.44955578536983154,-0.7306582901794889,-0.7227325292881539,0.0,1.0
140,105,110,0.45241597137632045,-0.040817575762140484,-0.4213119901935298,0.07360951771142529,0.031103981182790674,1.0
141,162,165,-5.468733275507619,-0.40089791078164877,5.523849149552511,-0.49638727277028766,0.055115874044892266,1.0
142,42,46,5.490924664242682,-0.7792356747912319,-5.4311396528846565,0.38332837815910037,0.059785011358025386,1.0
143,37,41,-1.156146832513037,-0.0017034390844655745,1.1697827558803955,0.03094216065242239,0.013635923367358416,1.0
144,103,105,0.41313522251332674,-0.013171151657981078,-0.41004059093450557,0.014937690037572587,0.003094631578821172,1.0
145,127,168,-0.5348109817636961,-0.2515623151441676,0.5368340381967773,0.17885491984082436,0.002023056433081205,1.0
146,126,132,-0.004638212028108275,-0.4298025687872708,0.006456534762495254,0.1425342413331971,0.001818322734386979,1.0
147,94,97,0.19944939177098067,-0.20790881058419455,-0.17776104866632605,0.19847423797047462,0.021688343104654617,1.0
148,177,178,1.595526863695646,0.46002660811173196,-1.5347571752707918,-0.2756721431243208,0.060769688424854085,1.0
149,34,42,-2.4118603125631024,-0.2737073348810709,2.417717898551648,0.2782067608328346,0.005857585988545466,1.0
150,71,73,-0.6030342189403175,0.27708040646397236,0.6192195748506775,-0.2744027334261244,0.016185355910359966,1.0
151,249,250,-0.22515106937625015,-0.1553823651677543,0.2299999993931385,0.16999999997516038,0.004848930016888353,1.0
152,19,87,2.877800447869058,-0.17616702316871147,-2.7629004965428026,0.7415586404303168,0.11489995132625541,1.0
153,74,88,-0.7345943121613763,-0.6593108396560614,0.7385029320569059,0.6364147037652506,0.003908619895529597,1.0
154,178,180,-2.195857588409983,-0.7677596956600716,2.232814658610466,0.8660746172754763,0.03695707020048289,1.0
155,140,146,-0.2635191157480909,-0.23966507614236462,0.26627643168271153,-0.24828138594648522,0.002757315934620641,1.0
156,2,6,1.0508460499910353,0.498944842877917,-1.0495760816068334,-0.48751512742009456,0.0012699683842019027,1.0
157,126,169,0.540467726783544,-0.3820935720676738,-0.5333472639884798,0.2742166567057204,0.007120462795064286,1.0
158,109,114,0.10568654464109427,-0.04731189177871971,-0.10428814636491955,0.01837353988055253,0.0013983982761747171,1.0
159,35,77,-0.48605031633945434,-0.10949653919328298,0.4886659166836736,0.11421381528874533,0.00261560034421926,1.0
160,73,76,0.26392167706286335,-0.005004881985995788,-0.26236241748991324,-0.018761605446498755,0.0015592595729501113,1.0
161,76,77,-0.6930585116883105,-0.1578275246860332,0.7017654253041034,0.1774444049577741,0.0087069136157929,1.0
162,99,107,-0.24204143085238036,0.007570390258101564,0.2452313553448184,-0.01625590395159003,0.0031899244924380454,1.0
163,196,210,-0.23395990269552527,-0.0351723402119483,0.2357409892720639,0.030507904422914997,0.0017810865765386374,1.0
164,62,64,2.1128254489639433,0.3989655469325609,-2.038003555779934,-0.10044545447836561,0.07482189318400945,1.0
165,139,172,0.27457457587122597,-0.15024034698070976,-0.2697813989998828,0.08564935091592009,0.004793176871343174,1.0
166,192,225,0.09710648521513982,-0.8197006700850197,-0.0955548546443557,0.82668300765355,0.0015516305707841127,1.0
167,4,16,12.400436233258116,0.7163676401404857,-12.094068026918727,1.074632965395385,0.3063682063393891,1.0
168,181,187,-6.449963708506078,-1.4158087294231185,6.465700950940416,1.6136643434316644,0.01573724243433805,1.0
169,140,142,0.7497500430234804,-0.21954584000513994,-0.7415535400826038,-0.44443839072347774,0.008196502940876593,1.0
170,205,206,0.012217212453504187,-0.04219393870563734,-0.011613414370995532,0.04308564050960692,0.0006037980825086553,1.0
171,109,113,0.014559753719898077,0.023429985703320114,-0.014383734970139044,-0.05179689506228125,0.00017601874975903264,1.0
172,219,237,-0.5567732286907527,-3.301741240028087,0.5569048592254631,-2.465917138238246,0.00013163053471032526,1.0
173,35,72,0.48726877874010727,0.00919434031162468,-0.4842607795125264,-0.0016880516911484816,0.003007999227580882,1.0
174,140,147,-0.46506473095729467,-0.22458655783398362,0.4750164230358003,-0.29448531221040075,0.009951692078505603,1.0
175,3,19,1.7316195018690306,0.049169004516592174,-1.7067008734462024,0.0333379121804927,0.024918628422828215,1.0
176,38,43,0.31326209587711656,0.024573782996468077,-0.31000660531245855,-0.054539512829203454,0.0032554905646580146,1.0
177,58,59,-0.7805813925094413,0.7558372994835787,0.7914532651447651,-0.7292704986096419,0.010871872635323854,1.0
178,136,137,0.8903882157216373,-0.37861373511885094,-0.8812493891066345,-0.1465869188803966,0.00913882661500276,1.0
179,133,171,7.648912015784442,2.2912153320894286,-7.635999998552761,-1.6391584618895432,0.012912017231681006,1.0
180,216,217,-0.18736710845447657,-0.8934867912213124,0.1908177962104951,0.9184641355864033,0.0034506877560185334,1.0
181,118,121,0.513771740508808,0.2189247852744732,-0.512934164836955,-0.10794600875392998,0.0008375756718530525,1.0
182,9002,9021,0.07238495513092352,0.025590273248617984,-0.0720645906575384,-0.02517111481472359,0.0003203644733851263,1.0
183,54,55,-0.3365732523888446,0.020956400215804527,0.34074001182906166,-0.05454577054175319,0.004166759440217049,1.0
