ID_Linha,De,Para,Pf_pu,Qf_pu,Pt_pu,Qt_pu,Perda_pu,Tap
1,242,287,-0.8763559983249322,-0.012327128009089486,0.88173098774691,0.041740514908192375,0.005374989421977894,1.0
2,325,324,-1.0350000000000013,-0.27590828008255674,1.0356323100893736,0.28028190546877885,0.0006323100893723677,1.0
3,2,1,-0.42799999999999333,-0.11406658299106784,0.42810162072038654,0.11466744659905334,0.00010162072039321401,1.0
4,38,37,-0.0012900000000062074,-0.00033593423374863934,0.0012900009325864427,0.00033594076568274405,9.325802352577739e-10,1.0
5,423,496,-1.8984198944739998,-0.16956024943735512,1.9120846407272225,0.2890568007293359,0.01366474625322267,1.0
6,77,76,-0.06950999999999978,-0.018536392859049868,0.06951346997148859,0.0185529323908207,3.469971488812007e-6,1.0
7,294,293,-0.25610000000000943,-0.06827828467975736,0.25614356364449853,0.06850044441233025,4.356364448909744e-5,1.0
8,27,382,0.41114115952535313,0.1513866395174972,-0.41050463278467575,-0.15671237194392518,0.0006365267406773789,1.0
9,377,376,-0.9038999999999946,-0.24098346454256578,0.9043334328502597,0.24388053005911522,0.00043343285026509193,1.0
10,46,156,0.3896470332571186,0.13707408023203943,-0.38849559010862367,-0.14619629966579734,0.0011514431484949128,1.0
11,387,470,0.9081511442913432,0.1593063833404988,-0.9064057474327487,-0.15050721368355985,0.001745396858594539,1.0
12,495,449,-0.40359063879910917,-0.11288772581611947,0.4038932080690848,0.10980910590317147,0.0003025692699756277,1.0
13,365,374,0.30123964207060133,0.07902113763675961,-0.30096663015907626,-0.08529454369210204,0.0002730119115250673,1.0
14,263,491,0.987629950267682,0.07103075946760933,-0.9843632373756539,-0.05076837618697476,0.0032667128920280675,1.0
15,285,487,1.0602932832844514,-0.09517644496327694,-1.0566952933965819,0.11949878967508244,0.003597989887869524,1.0
16,401,5,1.2049245374124005,-0.24568242851278424,-1.197667159320623,0.29988420394978854,0.007257378091777511,1.0
17,237,236,-0.027120000000001875,-0.007206281951778812,0.027120524221159025,0.007208802413754831,5.242211571498956e-7,1.0
18,133,369,-0.3183772760254069,-0.06086079431880566,0.3189999869236817,0.04591996285516177,0.0006227108982748142,1.0
19,493,380,0.8658292907094928,0.09422331074080259,-0.8633145665861918,-0.08089707909793842,0.0025147241233010043,1.0
20,322,208,1.2712674674977018,-0.4463856694326305,-1.2660615858414457,0.48747466454052196,0.005205881656256128,1.0
21,178,176,-0.06812999999999761,-0.01816499548532288,0.06813324808585833,0.018179972084554765,3.2480858607186747e-6,1.0
22,263,276,1.1661534705524235,0.6297885683502011,-1.1646931122366733,-0.6185342798795768,0.0014603583157501987,1.0
23,148,147,-0.5741999999999995,-0.15306934860920524,0.5744022027974812,0.15441182916985713,0.00020220279748173198,1.0
24,177,176,-0.0878099999999898,-0.023414995220928304,0.087814393110157,0.023443765677295815,4.3931101672001205e-6,1.0
25,217,216,-0.5510000000000034,-0.14690415145583602,0.5511989005534034,0.1479415172920615,0.00019890055339999435,1.0
26,173,172,-0.03134999999999964,-0.008371970526608988,0.031350704131820936,0.008375237744159717,7.041318212941405e-7,1.0
27,368,367,-0.11449999999999402,-0.030542451900251923,0.11450704420038857,0.030586281116931038,7.044200394545896e-6,1.0
28,66,308,0.569007851398945,0.06459784418245257,-0.5667480440551885,-0.06601618707121099,0.002259807343756526,1.0
29,379,378,-0.13009999999999228,-0.034693911867204844,0.13011021621987656,0.03476042179235263,1.0216219884284783e-5,1.0
30,236,106,0.5676966454907552,0.00827694094320526,-0.5667363989139859,-0.009138940712291002,0.0009602465767692969,1.0
31,232,371,-0.4227348987346294,0.1532818169959272,0.4228417293374503,-0.2979871553664553,0.0001068306028209065,1.0
32,58,253,0.7339134312272102,0.19403375573740128,-0.7313028433814939,-0.18292666335600366,0.002610587845716328,1.0
33,179,374,-0.053220982489598626,-0.031057257704801663,0.053233976569281985,0.019394280168583185,1.2994079683359416e-5,1.0
34,366,365,-0.5648999999999949,-0.15044308682968938,0.5650824797491869,0.15176375450062812,0.0001824797491920549,1.0
35,315,314,-0.004260000000006191,-0.0011638263698586296,0.004260010207044961,0.0011638862330841174,1.0207038769749488e-8,1.0
36,204,202,-0.4566999999999997,-0.12181919460425795,0.4568231173245199,0.12268493354875566,0.00012311732452019442,1.0
37,259,253,-0.08159999999999563,-0.0217667603596663,0.0816047356589575,0.021792754188338044,4.73565896186301e-6,1.0
38,160,399,-0.1276520100529277,-0.07229566114782451,0.12773142098745405,0.0594030922279081,7.941093452634718e-5,1.0
39,308,500,-0.2567052279043523,-0.07939271826467811,0.25718095442761096,0.061648099848763654,0.00047572652325866827,1.0
40,336,93,0.4773716874162287,-0.05351871046202461,-0.4760825730179433,0.045888907768534604,0.0012891143982853848,1.0
41,367,15,-1.4674426711392343,-0.21660570328507217,1.4715365108030556,0.2497486664003466,0.004093839663821264,1.0
42,116,114,-0.0309900000000173,-0.008257162200747323,0.030990499625098162,0.0082605364014777,4.996250808630975e-7,1.0
43,283,236,-0.2140203801018998,-0.1190303999077518,0.21427444582281116,0.10608634241909523,0.00025406572091135615,1.0
44,462,465,-0.4356890013562199,-0.056821334408980254,0.43629245601741207,0.05200255993307264,0.0006034546611921598,1.0
45,41,40,-0.5798999999999941,-0.15458101804969326,0.5801175799487259,0.15593317126083728,0.0002175799487318386,1.0
46,489,149,-0.0011441006292903034,-0.03973927785672544,0.001147090192680036,0.031829141813098545,2.9895633897325524e-6,1.0
47,29,491,0.14145975113814796,-0.13514208252719562,-0.14126150558378986,0.11926311513893473,0.00019824555435810076,1.0
48,95,170,0.12638412064840274,0.007809990362026547,-0.12635099610143694,-0.014199828987215817,3.312454696580147e-5,1.0
49,199,196,-0.8638999999999987,-0.23035907860604932,0.8644329743478186,0.23290577643108856,0.0005329743478199589,1.0
50,239,238,-0.3913000000000185,-0.1042317571224147,0.3913827579138772,0.1048158404290633,8.27579138586998e-5,1.0
51,137,426,-0.6360728144632752,-0.12786808745977046,0.6373158047767038,0.13033267739677618,0.0012429903134285603,1.0
52,335,333,-0.008340000000004275,-0.002201205987707495,0.008340044768907526,0.0022014596328763635,4.47689032512244e-8,1.0
53,26,24,-0.21659999999999646,-0.057734544071403875,0.2166276546280098,0.05791773264995025,2.7654628013351612e-5,1.0
