caso,script,branch_id,f_bus,t_bus,pf_pu,qf_pu,pt_pu,qt_pu,loss_p_pu,loss_q_pu
500bus.pwf,15,1,242,287,-0.87593020896638,-0.013110511256381407,0.8813394238527638,0.04301161809718845,0.005409214886383795,0.029901106840807046
500bus.pwf,15,2,325,324,-1.0349998593202736,-0.2759000006003293,1.035627188091504,0.2802391707092215,0.0006273287712303954,0.004339170108892176
500bus.pwf,15,3,2,1,-0.42800000855274395,-0.11409999847667797,0.4281019617280399,0.11470282782598253,0.0001019531752959324,0.0006028293493045567
500bus.pwf,15,4,38,37,-0.001290000333550012,-0.0003399999568226083,0.0012900012680487126,0.0003400065022286033,9.344987006443262e-10,6.545405994984321e-9
500bus.pwf,15,5,423,496,-1.8987137210172003,-0.16517726843379046,1.9123706471846955,0.28459491114515223,0.013656926167495254,0.11941764271136177
500bus.pwf,15,6,77,76,-0.0695100194810427,-0.018539996069639887,0.0695134910154342,0.018556543050968134,3.4715343915081576e-6,1.6546981328247057e-5
500bus.pwf,15,7,294,293,-0.2561000536779231,-0.06827999063688492,0.2561435514494873,0.06850181444008638,4.349777156420487e-5,0.00022182380320145967
500bus.pwf,15,8,27,382,0.4220666868348152,0.32819723609183893,-0.4211596318008638,-0.33154109817390787,0.0009070550339513872,-0.003343862082068938
500bus.pwf,15,9,377,376,-0.903900013462841,-0.24099999699642102,0.9043334175316915,0.24389687013807224,0.000433404068850507,0.002896873141651213
500bus.pwf,15,10,46,156,0.3893174885911634,0.13634683915710627,-0.388168896483614,-0.14549251974210636,0.0011485921075493621,-0.009145680585000093
500bus.pwf,15,11,387,470,0.908197524484272,0.14876039780588945,-0.9064627585025914,-0.14007685095111333,0.0017347659816806527,0.008683546854776125
500bus.pwf,15,12,495,449,-0.40307120393586776,-0.11061641701784139,0.4033721786513434,0.1075230934539175,0.0003009747154756326,-0.0030933235639238887
500bus.pwf,15,13,365,374,0.30162178483803526,0.08135093142132722,-0.3013452190124254,-0.08753086496065611,0.00027656582560986465,-0.006179933539328886
500bus.pwf,15,14,263,491,0.9874067104770391,0.07202350210229827,-0.9841189109243574,-0.051483407996074565,0.0032877995526816584,0.020540094106223705
500bus.pwf,15,15,285,487,1.0728336056874979,-0.2954922039997129,-1.069054610692924,0.32109575850434735,0.003778994994573903,0.025603554504634474
500bus.pwf,15,16,401,5,1.2048221504117005,-0.24576480562612887,-1.1975665971539282,0.29994725077374274,0.007255553257772274,0.05418244514761386
500bus.pwf,15,17,237,236,-0.027120004131301095,-0.007229999269936678,0.027120529079165828,0.007232523225907124,5.249478647328942e-7,2.523955970445968e-6
500bus.pwf,15,18,133,369,-0.3184049222184269,-0.05920270004748025,0.3190246757922664,0.04416853967616581,0.0006197535738394766,-0.015034160371314442
500bus.pwf,15,19,493,380,0.8658250593128379,0.08875669646631855,-0.8633188588807937,-0.07553588960427425,0.002506200432044192,0.013220806862044299
